"name","left geod","right geod","ortho"
"v3082(1,4)",0.75082+2.22228*1j,0.7604+1.93334*1j,1.07295-2.46342*1j
"v3104(4,1)",0.64557+2.30535*1j,0.71833+2.00427*1j,1.11356-2.41605*1j
"v3104(4,1)",0.55862-2.33903*1j,0.71833+2.00427*1j,1.08863-2.03306*1j
"v3181(-4,1)",0.53615+2.47838*1j,0.73621+2.11399*1j,1.09445-1.42259*1j
"v3083(1,4)",0.57892+2.02169*1j,0.58198-2.14247*1j,1.14776-2.08101*1j
"v3083(1,4)",0.57892+2.02169*1j,0.7822-2.25634*1j,1.08083+1.02366*1j
"v3103(5,2)",0.73468-3.07389*1j,0.73468-3.07389*1j,1.00994+1.47541*1j
"v3195(6,1)",0.36721-0.86523*1j,0.78183+2.50923*1j,1.46969+2.44963*1j
"v3144(-8,1)",0.75182+3.02152*1j,0.75182+3.02152*1j,1.56003+1.62903*1j
"v3144(-8,1)",0.33495+0.65022*1j,0.75182+3.02152*1j,1.80588+1.47109*1j
"v3091(5,1)",0.57016+1.47582*1j,0.57373+2.05052*1j,1.3214-2.43309*1j
"v3110(-3,4)",0.72853-3.14047*1j,0.7987-1.91561*1j,0.97964+1.59672*1j
"v3110(-3,4)",0.72853-3.14047*1j,0.7987-1.91561*1j,0.97964-1.54487*1j
"v3102(-3,4)",0.79727+3.11717*1j,0.79727+3.11717*1j,0.92653+1.6036*1j
"v3266(1,4)",0.78411-1.88957*1j,0.78411-1.88957*1j,0.96338-0.93698*1j
"v3189(5,1)",0.72475-2.6339*1j,0.76569+1.37774*1j,1.17182-0.17041*1j
"v3134(-4,1)",0.57608+2.14784*1j,0.67042+1.96195*1j,1.08504-2.29444*1j
"v3134(-4,1)",0.67042+1.96195*1j,0.74904-2.25318*1j,1.10626+1.02364*1j
"v3138(4,1)",0.55491-2.33575*1j,0.58509-2.23161*1j,1.13308+1.36033*1j
"v3133(-6,1)",0.35872-1.94063*1j,0.73113-2.62831*1j,1.39679-2.27906*1j
"v3181(-1,4)",0.60835+2.15443*1j,0.63094+2.39003*1j,1.06307-1.36286*1j
"v3174(-4,1)",0.57104-2.17896*1j,0.60022+1.98927*1j,1.11904-2.03593*1j
"v3258(-6,1)",0.71652+2.61898*1j,0.75794+2.45812*1j,1.13791+1.71748*1j
"v3258(-6,1)",0.71652+2.61898*1j,0.75794+2.45812*1j,1.13791+1.71748*1j
"v3258(-6,1)",0.75794+2.45812*1j,0.75794+2.45812*1j,0.94648+2.66255*1j
"v3130(-5,1)",0.46929+2.48344*1j,0.7811+2.15798*1j,1.22031-0.16293*1j
"v3125(4,1)",0.58942+2.46462*1j,0.71159-2.05781*1j,1.14776+1.67483*1j
"v3147(-1,4)",0.66261+1.59595*1j,0.6956+1.74963*1j,1.03696-2.74843*1j
"v3203(4,1)",0.5884-2.21095*1j,0.70468+2.46145*1j,1.04359+2.04756*1j
"v3310(-8,1)",0.39301+0.58077*1j,0.77405-2.9454*1j,1.65341-2.09611*1j
"v3310(-8,1)",0.77405-2.9454*1j,0.77405-2.9454*1j,1.56175+0.68681*1j
"v3177(-1,4)",0.62542+2.04535*1j,0.64952+2.35052*1j,1.08862-1.29245*1j
"v3177(-1,4)",0.63029+2.12775*1j,0.64952+2.35052*1j,1.05962-1.30739*1j
"v3411(4,1)",0.75907+1.94883*1j,0.75907+1.94883*1j,0.9062-2.27332*1j
"v3345(4,1)",0.65338+1.9435*1j,0.76192+2.11885*1j,1.05523-2.09542*1j
"v3233(4,1)",0.49002+2.31068*1j,0.75221-1.94665*1j,1.14585-1.36002*1j
"v3390(4,1)",0.75101-2.24428*1j,0.78532+2.12559*1j,0.91851-2.60192*1j
"v3314(4,1)",0.66121-2.94115*1j,0.73628+1.81168*1j,1.02582+1.2139*1j
"v3275(-5,1)",0.76115+2.32803*1j,0.79424-2.18588*1j,1.26874+2.14711*1j
"v3237(4,1)",0.57156+2.06544*1j,0.65678-2.42714*1j,1.10626+1.15359*1j
"v3257(-6,1)",0.65147-3.09365*1j,0.77433-2.86252*1j,0.9618+1.98492*1j
"v3257(-6,1)",0.65147-3.09365*1j,0.7277+3.07652*1j,1.20162+2.49616*1j
"v3257(-6,1)",0.31812+0.98795*1j,0.77433-2.86252*1j,1.41375-2.51383*1j
"v3239(4,1)",0.67472-1.98866*1j,0.73907-1.99603*1j,1.13761-1.12373*1j
"v3243(-4,1)",0.75288-2.22018*1j,0.75288-2.22018*1j,0.96099-1.67844*1j
"v3356(5,1)",0.74392+2.83641*1j,0.75618+2.5153*1j,1.29509+2.01514*1j
"v3356(5,1)",0.75618+2.5153*1j,0.75618+2.5153*1j,1.19559-0.70583*1j
"v3356(5,1)",0.74392+2.83641*1j,0.75618+2.5153*1j,1.29509-1.12645*1j
"v3239(1,4)",0.54227+2.30001*1j,0.62544-2.00438*1j,1.12596+1.81998*1j
"v3239(1,4)",0.54227+2.30001*1j,0.67553-1.89663*1j,1.14635-1.36974*1j
"v3265(4,1)",0.54789-2.42215*1j,0.68406+2.12962*1j,1.11022-2.03841*1j
"v3258(5,2)",0.64228+2.465*1j,0.64228+2.465*1j,1.09972-0.56776*1j
"v3255(-1,4)",0.55934+2.09163*1j,0.7294+2.40305*1j,1.12637-1.32292*1j
"v3255(-1,4)",0.58472-2.2417*1j,0.7294+2.40305*1j,1.06461+2.11091*1j
"v3255(-4,1)",0.65246-2.33829*1j,0.67847+2.49415*1j,1.1028+2.11184*1j
"v3256(-4,1)",0.52261-2.31896*1j,0.74703-2.1994*1j,1.15197+1.28109*1j
"v3291(-4,1)",0.52648-2.17304*1j,0.69949+2.55866*1j,1.12969-1.23002*1j
"v3271(4,1)",0.51959-2.45884*1j,0.72576+2.17941*1j,1.12809-2.02669*1j
"v3290(4,1)",0.62341+2.24527*1j,0.64995-2.59365*1j,1.13698-1.98114*1j
"v3258(7,1)",0.67727+2.49405*1j,0.67727+2.49405*1j,1.03086+2.55993*1j
"v3324(4,1)",0.59886+2.49121*1j,0.76543-2.11855*1j,1.07527+2.01563*1j
"v3409(-4,1)",0.71215+2.5085*1j,0.75412-2.15511*1j,0.93318+2.43505*1j
"v3310(-9,1)",0.79365-2.93466*1j,0.79365-2.93466*1j,1.5398+0.66597*1j
"v3310(-9,1)",0.32641+0.54689*1j,0.79365-2.93466*1j,1.73767-2.15557*1j
"v3290(1,4)",0.56178+2.14896*1j,0.7382-2.49566*1j,1.07201-1.99204*1j
"v3287(5,1)",0.53555-2.23477*1j,0.5732+2.46924*1j,1.18217-1.17366*1j
"v3287(5,1)",0.5732+2.46924*1j,0.72453+2.18996*1j,1.16445-1.39451*1j
"v3291(-1,4)",0.56144-2.18476*1j,0.76659+2.45021*1j,1.08496+2.06384*1j
"v3390(1,4)",0.7009-2.3326*1j,0.79821+1.93309*1j,0.90594+0.70606*1j
"v3309(5,1)",0.55289+2.42507*1j,0.73045-1.9715*1j,1.17323-1.44514*1j
"v3309(5,1)",0.53106-2.07223*1j,0.73045-1.9715*1j,1.19139+2.12484*1j
"v3309(5,1)",0.53106-2.07223*1j,0.55289+2.42507*1j,1.19472+1.78506*1j
"v3348(-4,1)",0.64123+1.72083*1j,0.68865+1.69524*1j,1.06635+0.34496*1j
"v3362(5,1)",0.74308-2.97666*1j,0.75318+1.48517*1j,1.22742-0.37197*1j
"v3314(1,4)",0.6422-2.86076*1j,0.78609+1.68779*1j,0.98818+1.18684*1j
"v3411(-4,1)",0.65288+1.96562*1j,0.65288+1.96562*1j,1.06706+0.93412*1j
"v3325(-4,1)",0.66635+1.72031*1j,0.71827+1.6285*1j,1.03006-2.75204*1j
"v3433(-4,1)",0.73891-1.82508*1j,0.73992-1.98097*1j,0.99078+2.27016*1j
"v3333(7,1)",0.30151-0.86178*1j,0.76074+2.84688*1j,1.59956-2.78563*1j
"v3410(-5,1)",0.68549-2.10136*1j,0.73114+2.66694*1j,1.21187+1.39071*1j
"v3410(-5,1)",0.73114+2.66694*1j,0.74293-2.14416*1j,1.18544+1.38377*1j
"v3410(-5,1)",0.68549-2.10136*1j,0.74293-2.14416*1j,1.22103-0.95168*1j
"v3412(8,1)",0.36426-0.60648*1j,0.78324-1.64254*1j,1.73852+0.14475*1j
"v3412(8,1)",0.78324-1.64254*1j,0.78324-1.64254*1j,1.54234+0.95852*1j
"v3348(-1,4)",0.68781+1.60525*1j,0.71882+1.70446*1j,1.0106+0.42457*1j
"v3409(-1,4)",0.67575+2.53907*1j,0.79967-1.9707*1j,0.89543-0.81399*1j
"v3350(4,1)",0.56303+2.38702*1j,0.68758+2.31031*1j,1.14722-1.42059*1j
"v3412(-8,1)",0.34797+0.59051*1j,0.64614-1.67188*1j,1.84695-1.9488*1j
"v3412(-8,1)",0.64614-1.67188*1j,0.64614-1.67188*1j,1.72573+1.05245*1j
"v3435(5,1)",0.62112+2.14492*1j,0.74483+2.14391*1j,1.17314-2.12881*1j
"v3452(5,1)",0.76356+2.81523*1j,0.76356+2.81523*1j,1.10415-0.51669*1j
"v3416(5,1)",0.64636-2.25683*1j,0.68134+2.18281*1j,1.28436-1.89369*1j
"v3445(-5,1)",0.66584-2.78728*1j,0.71812-3.09537*1j,1.31387+0.19087*1j
"v3453(-5,1)",0.76653+2.88088*1j,0.76653+2.88088*1j,1.09155+2.54368*1j
"v3453(5,1)",0.70147+2.94021*1j,0.70147+2.94021*1j,1.16425-0.6899*1j
"v3476(5,1)",0.58503-1.84752*1j,0.7791+1.54688*1j,1.31913-2.15356*1j
"v3445(6,1)",0.62834-2.84388*1j,0.7262-3.13122*1j,1.31289+0.25822*1j
"v3428(-7,1)",0.30426+0.73263*1j,0.68713-2.62256*1j,1.71044-2.371*1j
"v3452(-6,1)",0.66596+2.7884*1j,0.66596+2.7884*1j,1.23108+2.65476*1j
"v3477(5,1)",0.70514+1.69067*1j,0.79791+1.56031*1j,1.20854-2.92335*1j
"v3471(-5,1)",0.5434-2.19776*1j,0.77404-2.54036*1j,1.09428+0.77364*1j
"v3528(-5,1)",0.77062-3.06453*1j,0.77062-3.06453*1j,1.19945-0.70553*1j
"v3529(-6,1)",0.7861+3.12028*1j,0.7861+3.12028*1j,1.2905-0.47794*1j
"v3528(6,1)",0.74855-3.11999*1j,0.74855-3.11999*1j,1.3272+2.5244*1j
